Date,Price,Open,High,Low,Vol.,Change %,Index
2022-11-11,2327.4,2287.9,2333.5,2272.8,642.29M,1.72,Technology
2022-11-14,2304.9,2327.4,2334.9,2295.2,544.24M,-0.97,Technology
2022-11-15,2333.4,2304.9,2368.9,2304.9,576.58M,1.24,Technology
2022-11-16,2299.7,2333.4,2333.4,2291.7,532.48M,-1.45,Technology
2022-11-17,2304.6,2299.7,2315.5,2264.8,529.32M,0.21,Technology
2022-11-18,2307.6,2304.6,2330.3,2289.2,486.25M,0.13,Technology
2022-11-21,2281.5,2307.6,2307.6,2277.7,427.74M,-1.13,Technology
2022-11-22,2325.5,2281.5,2327.2,2275.6,426.49M,1.93,Technology
2022-11-23,2345.9,2325.5,2353.3,2319.3,406.32M,0.87,Technology
2022-11-25,2330.2,2345.9,2345.9,2324.5,188.40M,-0.67,Technology
2022-11-28,2280.5,2330.2,2330.2,2272.1,411.73M,-2.13,Technology
2022-11-29,2258.3,2280.5,2284.6,2249.3,397.99M,-0.98,Technology
2022-11-30,2372.0,2258.3,2372.0,2255.5,797.19M,5.03,Technology
2022-12-01,2373.7,2372.0,2384.7,2345.1,509.62M,0.07,Technology
2022-12-02,2360.6,2373.7,2373.7,2325.7,432.11M,-0.55,Technology
2022-12-05,2321.5,2360.6,2360.6,2307.1,423.43M,-1.66,Technology
2022-12-06,2271.9,2321.5,2322.8,2257.2,432.24M,-2.14,Technology
2022-12-07,2260.2,2271.9,2276.8,2244.3,421.18M,-0.51,Technology
2022-12-08,2296.2,2260.2,2302.6,2258.9,425.17M,1.59,Technology
2022-12-09,2281.8,2296.2,2314.8,2274.4,426.50M,-0.63,Technology
2022-12-12,2331.4,2281.7,2331.6,2281.7,472.91M,2.17,Technology
2022-12-13,2358.0,2331.4,2427.8,2331.4,628.47M,1.14,Technology
2022-12-14,2337.8,2358.0,2383.1,2312.3,506.57M,-0.86,Technology
2022-12-15,2249.5,2337.8,2337.8,2241.9,575.65M,-3.78,Technology
2022-12-16,2220.9,2249.5,2254.8,2208.9,943.20M,-1.27,Technology
2022-12-19,2189.5,2220.9,2223.1,2175.3,454.46M,-1.42,Technology
