"Date","Price","Open","High","Low","Vol.","Change %"
"10/27/2021","2,795.0","2,800.3","2,818.1","2,794.7","558.14M","-0.19%"
"10/26/2021","2,800.3","2,791.3","2,822.0","2,791.3","475.96M","0.32%"
"10/25/2021","2,791.3","2,782.0","2,801.3","2,780.9","361.24M","0.33%"
"10/22/2021","2,782.0","2,791.3","2,802.3","2,770.9","447.06M","-0.33%"
"10/21/2021","2,791.3","2,780.0","2,793.3","2,767.2","391.53M","0.41%"
"10/20/2021","2,780.0","2,788.0","2,794.8","2,769.1","333.22M","-0.29%"
"10/19/2021","2,788.0","2,761.2","2,788.9","2,761.2","332.25M","0.97%"
"10/18/2021","2,761.2","2,737.9","2,762.8","2,715.9","353.27M","0.85%"
"10/15/2021","2,737.9","2,716.4","2,738.5","2,716.4","354.57M","0.79%"
"10/14/2021","2,716.4","2,655.8","2,717.6","2,655.8","377.25M","2.28%"
"10/13/2021","2,655.8","2,640.9","2,661.7","2,634.9","385.28M","0.57%"
"10/12/2021","2,640.9","2,654.4","2,667.5","2,636.3","382.97M","-0.51%"
"10/11/2021","2,654.4","2,668.5","2,689.7","2,653.4","291.25M","-0.53%"
"10/08/2021","2,668.5","2,678.9","2,691.2","2,664.7","283.95M","-0.39%"
"10/07/2021","2,678.9","2,654.6","2,699.7","2,654.6","335.58M","0.91%"
"10/06/2021","2,654.6","2,636.5","2,656.8","2,599.1","394.32M","0.69%"
"10/05/2021","2,636.5","2,598.6","2,652.5","2,598.6","362.76M","1.46%"
"10/04/2021","2,598.6","2,661.5","2,661.5","2,580.3","455.02M","-2.36%"
"10/01/2021","2,661.5","2,623.8","2,668.3","2,606.7","398.11M","1.44%"
"09/30/2021","2,623.8","2,641.8","2,668.8","2,623.8","438.05M","-0.68%"
"09/29/2021","2,641.8","2,644.5","2,669.7","2,637.8","404.39M","-0.10%"
"09/28/2021","2,644.5","2,725.9","2,725.9","2,643.4","515.20M","-2.98%"
"09/27/2021","2,725.9","2,753.6","2,753.6","2,709.8","364.71M","-1.01%"
"09/24/2021","2,753.6","2,751.8","2,757.7","2,733.8","279.95M","0.07%"
"09/23/2021","2,751.8","2,715.2","2,757.6","2,715.2","341.71M","1.35%"
